classification	reason	file	line	column	value	context	decision	rationale
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/commitmentdiscountid.md	28	70	Committed Use Discount: CPU	"| GCP       | Big Query Billing Export | \<credit description>, i.e. ""Committed Use Discount: CPU""        |"	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
value_high	String example table	supporting_content/datasets/cost_and_usage/columns/commitmentdiscountname.md	28	54	Spend-based committed use discount	"| GCP       | Big Query Billing Export   | Examples: ""Spend-based committed use discount"" |"	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/commitmentdiscounttype.md	31	20	Type	"* Decided to use ""Type"" to be consistent with ""ResourceType"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/commitmentdiscounttype.md	31	49	ResourceType	"* Decided to use ""Type"" to be consistent with ""ResourceType"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/consumedquantity.md	16	19	Rows  per Scenario V2	"* The examples in ""Rows  per Scenario V2"" sheet in [this google sheet](https://docs.google.com/spreadsheets/d/1zA0brhrEntfWlzt5VNcNLBFnKPEiarajTF84o4ATeEw/edit#gid=1134244055) were helpful in understanding the need for a separate 'Consumed Quantity' as opposed to a single 'FooQuantity' (which later was voted to be 'ActualQuantity'). Rows 30/31/52/54/22 were helpful in showing the need to understand both the 'used' quantity and the quantity that you were charged for."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/invoiceid.md	46	182	virtual billing accounts	"You can have one billing ID in MSFT or structure your MSFT environment for multiple billing account ID using the Landing zone structure leverages accounts and departments to create ""virtual billing accounts"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	39	28	spot	"* Someone mentioned that ""spot"" was a marketing term, so we tried to avoid it."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	40	30	Preemptible	"* We discussed values like ""Preemptible"" (confusing), ""Interruptible"" (not a pricing model), ""Market-Based"", ""Variable"", and ""Dynamic"". Ultimately, we agreed on ""Dynamic""."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	40	57	Interruptible	"* We discussed values like ""Preemptible"" (confusing), ""Interruptible"" (not a pricing model), ""Market-Based"", ""Variable"", and ""Dynamic"". Ultimately, we agreed on ""Dynamic""."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	40	96	Market-Based	"* We discussed values like ""Preemptible"" (confusing), ""Interruptible"" (not a pricing model), ""Market-Based"", ""Variable"", and ""Dynamic"". Ultimately, we agreed on ""Dynamic""."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	40	112	Variable	"* We discussed values like ""Preemptible"" (confusing), ""Interruptible"" (not a pricing model), ""Market-Based"", ""Variable"", and ""Dynamic"". Ultimately, we agreed on ""Dynamic""."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	40	128	Dynamic	"* We discussed values like ""Preemptible"" (confusing), ""Interruptible"" (not a pricing model), ""Market-Based"", ""Variable"", and ""Dynamic"". Ultimately, we agreed on ""Dynamic""."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	40	164	Dynamic	"* We discussed values like ""Preemptible"" (confusing), ""Interruptible"" (not a pricing model), ""Market-Based"", ""Variable"", and ""Dynamic"". Ultimately, we agreed on ""Dynamic""."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	41	35	Dynamic	"* Then we questioned whether it ""Dynamic"" would be clear enough to practitioners who are looking for spot usage."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	43	79	spot	"* We brought PricingModel back into discussion and had the same issues with ""spot"" being clearly understood as ""Dynamic"" so we decided to focus on other columns first."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	43	114	Dynamic	"* We brought PricingModel back into discussion and had the same issues with ""spot"" being clearly understood as ""Dynamic"" so we decided to focus on other columns first."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	44	49	PricingModel	"* Over time, we got several requests to add a ""PricingModel"" column (that name explicitly), so we brought it back into discussion again."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	45	63	Dynamic	"* We agreed to add PricingModel as-is (with spot showing as ""Dynamic"")."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	50	69	Fixed	"* There was a poll with all members to determine if we should merge ""Fixed"" and ""On-Demand"" pricing options since they sounded near identical."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	50	81	On-Demand	"* There was a poll with all members to determine if we should merge ""Fixed"" and ""On-Demand"" pricing options since they sounded near identical."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	52	89	On-Demand	"* This was also discussed in the weekly member meeting, where people questioned using ""On-Demand"" for things that don't have a ""pricing"" model."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	52	130	pricing	"* This was also discussed in the weekly member meeting, where people questioned using ""On-Demand"" for things that don't have a ""pricing"" model."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	55	36	Other	"* The group also asked to add an ""Other"" option to account for any new pricing model that may come up in the future."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	56	55	dynamic on-demand pricing	"* Later, while still in PR, there was a concern about ""dynamic on-demand pricing"":"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_key	Property/key notation	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	59	68	Category	"* A few weeks before this, we as a group decided to use the term ""Category"" for normalized types and we also introduced a ChargeSubcategory column as the next level grouping."	skip_identifier	Property name, key, or prefix rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	61	15	dynamic on-demand	"* Regarding ""dynamic on-demand"", this isn't possible given our current definitions (always-changing price vs. predetermined set price)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	62	61	On-Demand	"* As part of these discussions, we also discussed whether ""On-Demand"" was the right term."	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	63	20	Standard	"* We discussed ""Standard"" as a replacement, but agreed ""On-Demand"" is more common and clear for the pricing model of pricing that is based on the published price for the billing account. (Note: Tiered pricing (aka volume-based discounts) are also predetermined and published, so they are also ""On-Demand"" by our definition.)"	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
ambiguous	No deterministic value relationship	supporting_content/datasets/cost_and_usage/columns/pricingcategory.md	63	60	On-Demand	"* We discussed ""Standard"" as a replacement, but agreed ""On-Demand"" is more common and clear for the pricing model of pricing that is based on the published price for the billing account. (Note: Tiered pricing (aka volume-based discounts) are also predetermined and published, so they are also ""On-Demand"" by our definition.)"	apply_repo_review	Human-reviewed string data value in tracked Markdown prose.
